,2021_CF1H_112,2021_CF1H_114,2021_CF1H_124,2021_CF1H_132,2021_CF1H_134,2021_CF1H_314,2021_CF1H_324,2021_CF1H_334,2021_CF2A_112,2021_CF2A_114,2021_CF2A_122,2021_CF2A_124,2021_CF2A_1312,2021_CF2A_1314,2021_CF2A_1322,2021_CF2A_1324,2021_CF2A_1332,2021_CF2A_1334,2021_CF2A_134,2021_CF2A_312,2021_CF2A_314,2021_CF2A_322,2021_CF2A_324,2021_CF2A_3312,2021_CF2A_3314,2021_CF2A_332,2021_CF2A_3324,2021_CF2A_3332,2021_CF2A_3334,2021_CF2A_334,2021_CF2E_111,2021_CF2E_112B,2021_CF2E_112P,2021_CF2E_311,2021_CF2E_312B,2021_CF2E_312P,2021_CF2H_112,2021_CF2H_132,2021_CF2H_314,2021_CF2H_324,2021_JF1H_414,2021_JF1H_424,2021_JF2A_112,2021_JF2A_114,2021_JF2A_122,2021_JF2A_124,2021_JF2A_1312,2021_JF2A_1314,2021_JF2A_132,2021_JF2A_1322,2021_JF2A_1324,2021_JF2A_1332,2021_JF2A_1334,2021_JF2A_134,2021_JF2E_111,2021_JF2E_112B,2021_JF2E_112P,2021_JF2H_114,2021_JF2H_122,2021_JF2H_124,2021_JF2H_412,2021_JF2H_414,2021_JF2H_422,2021_JF2H_424,2021_KF1H_112,2021_KF1H_114,2021_KF1H_122,2021_KF1H_124,2021_KF1H_212,2021_KF1H_213,2021_KF1H_224,2021_KF1H_234,2021_KF2A_212,2021_KF2A_214,2021_KF2A_222,2021_KF2A_224,2021_KF2A_2312,2021_KF2A_2314,2021_KF2A_2322,2021_KF2A_2324,2021_KF2A_2332,2021_KF2A_2334,2021_KF2A_234,2021_KF2A_242,2021_KF2E_211,2021_KF2E_212B,2021_KF2E_212P,2021_KF2H_112,2021_KF2H_212,2021_KF2H_213,2021_KF2H_222,2021_KF2H_224,Class
OCH-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16288652621919364,0,0,0,0,0,0,0,cephalosporin;cephamycin;monobactam;penam;penem
OCH-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04072163155479841,0,0,0,0,0,0,0,cephalosporin;cephamycin;monobactam;penam;penem
OCH-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012685039707848084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13573877184932803,0,0,0,0,0,0,0,cephalosporin;cephamycin;monobactam;penam;penem
OKP-A-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04258299423369405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039355902502321,0,0.01887255757373192,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OKP-A-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08993526091437151,0.021670349378712626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04005618546499575,0,0.019208368206716477,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OKP-A-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196779512511605,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OKP-B-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13254444921471187,0.021291497116847025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OKP-B-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022090741535785312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05625656450452242,0,0.019346202190464172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021157496458014676,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-119,0,0,0,0,0,0,0,0,0,0.1782141958654641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06134003457536391,0,0,0.037504376336348275,0,0.019346202190464172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021367795540318316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20028282167340897,0,0.3890243541584427,0,0.20250689058032853,0,0.25581336626508655,0,0.22489797775363876,0,0,0.7569058931633897,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04772316810360638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-129,0,0,0,0,0,0,0,0,0,0,0,0,0.02214297269999581,0,0.02276410380519329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14259069210902317,0,0,0.16813759728317934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05917742984605525,0,0.025028941532400154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02120713542347382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021157496458014676,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04772316810360638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.367972533518768,0,0,0,7.290682865055999,0,0,0,0,0,0,0.7852077833716977,0,0,0,0,0,0,0,0,0,0,0,0.3216050428567123,0,0,1.9547628667123051,0,0.454238213233489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19368009128857133,0,0.781337164395993,0,0,0,0.04122999309766963,0,0,0,0,1.0786675076660448,0.03878250624266516,0,0,0,0,0,1.3639511189865776,0,cephalosporin;penam
OXA-143,0,0,0,0,0,0,0,0,0,0.01915352569705594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012747866788712453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028727952307085004,0,0,0,0,0,0.0196274598766812,0,0,0,0,0,0.057807733999097353,0,0,0,0,0,cephalosporin;penam
OXA-151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018574779305697522,0,0,0,0,0,0,0,cephalosporin;penam
OXA-16,0,0,0,0,0,0,0,0,0,0,0,0,0.5751141742119534,0,0.4256975987850543,0,0,0,0,0,0,0.09959395403211053,0,0,0,0,0,0,0,0,0.23278980696175722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4680509455436387,0,0.8759368183395964,0,0.7770793939503162,0,0,0.04092221089394529,0.020598490669742387,0.019082181606461995,0,0,0,0,0,0,cephalosporin;penam
OXA-161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024300826869639424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-164,0,0,0,0,0,0,0,0,0,1.2039359009578015,0,0.02050674875361889,2.3226396721388465,0,0.9985311533406568,0,0,0,0,1.2247001657025787,0,1.5540213755938956,0,1.7471357517628638,0,0,0,0,0,0,0.038848688564397146,0,0.0917390473833813,0,0.18132100787070116,0.2756833812141144,0,0,0,0,0,0,0,0,0.5418039810273804,0,0.33596241084138695,0,0,0.567230296144196,0,0.11072056447566299,0,0,0,0.017230848185242335,0.2296898261385349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.391949127413855,0,5.1915513812089555,0,6.8020618068142955,0,3.818928110671667,0,5.918029643174364,0,0,5.108261125589924,0.17015824613969335,0,0.26495211416252945,0,0,0,0,0,cephalosporin;penam
OXA-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040893356383575934,0,0,0,0.02120713542347382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-2,0,0,0,0,0.06741149536750127,0,0,0,0,0.13407467987939156,0,0,0.021498813494177756,0,0.044203750661720796,0,0.02234605627673283,0,0,0,0,0,0,0.04286510497205714,0,0,0,0,0,0,0.019777514178238545,0.012747866788712453,0,0.036276960383522336,0.04102616743741118,0.01871305375513989,0,0,0,0,0,0,0,0.021871250807284838,0,0,0,0,0,0,0,0,0,0,0,0.035088272668129854,0.017989692676584557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06409050293549087,0.0208654436487483,0.11491180922834002,0,0.12150413434819712,0,0.040930138602413846,0,0.0785098395067248,0,0,0,0,0.12483216258190956,0.15415395733092627,0,0,0,0,0,carbapenem;cephalosporin;penam
OXA-205,0,0,0,0,0,0,0,0,0,0.594047319551547,0,0,0.1555835187078653,0,0.11424841571403399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3475935292603955,0.039537556769502914,0.03862696731931844,0.07500875267269655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016788604027256657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025123035297559552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09341476710311097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-21,0,0,0,0,0,0,0,0,0,0.11492115418233563,0,0,1.7844015200167562,0,1.8565575277922761,0,0,0,0,0,0,0.1861501540818357,0,0,0,0,0,0,0,0,0,0.05099146715484981,0.01868140601261583,0.3627696038352233,0.06153925115611676,0.09356526877569944,0,0,0,0,0,0,1.0445669004384257,0,0,0,0,0,0,0.06930522891070906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06409050293549087,0,0.028727952307085004,0,0.0972033074785577,0,0.3069760395181038,0,0.13739221913676838,0,0,0,0.05775067747771412,0.017833166083129938,0,0,0,0,0,0,cephalosporin;penam
OXA-211,0.09517379756182871,0,0,1.5298407675578798,0,0,0,0,0,0,0,0,0.06473182895144762,0,0.02218253910944018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06001702786951043,0,0,0.8362173284466421,0,3.9789262410725468,0,0,0,0,0,0,0,0,8.060480737030046,0,0,0,0,0,0,0.05546829368141447,0,cephalosporin;penam
OXA-212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3000851393475522,0,0,0.4502708691635764,0,2.2489583101714365,0,0,0,0,0,0,0,0,4.414072784564069,0,0,0,0,0,0,0.19413902788495066,0,cephalosporin;penam
OXA-226,0,0,0,0,0.2022344861025038,0,0,0.058384211665607665,0,0.9576762848527964,0,0.020879598730957415,0.21498813494177757,0.08842122494958288,0.1989168779777436,0.060304003807578714,0.02234605627673283,0.04318697165279753,0,0,0.04044501304687391,0,0.01888196114482008,0.04286510497205714,0,0,0.019832121657533754,0.02895063886778597,0,0,0.4153277977430094,0.12747866788712456,0.22417687215138998,0.1995232821093729,0.28718317206187827,0.168417483796259,0,0,0,0,0,0,0.2611417251096064,0.08748500322913935,0.13791374062515138,0.05890654123865255,0,0.0614860005194419,0,0.06930522891070906,0,0.01878894427465796,0,0.02179240192506116,0.11367411163182507,0.05263240900219478,0.10793815605950732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4486335205484361,0.0208654436487483,0.3447354276850201,0.021682272554428537,0.5346181911320672,0,0.12279041580724154,0.020343917202818394,0.294411898150218,0.04368176109286079,0,0.19121833090443524,0.019250225825904705,0.534994982493898,0.924923743985557,0,0,0,0,0.10610028312622641,cephalosporin;penam
OXA-229,0,0,0,0,0,0,0,0,0,0.03816825772964046,0,0,0.04284183848477451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01861371975894693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2554331638733332,0,0.08587159657009104,0,0,0,0,0,0.01955634589162076,0,0,0.07621020434597058,0,0,0.01919942856250214,0,0,0,0,0,cephalosporin;penam
OXA-233,0,0,0,0,0,0,0,0,0,0.11880946391030937,0,0,0.11113108479133237,0,0.11424841571403399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04241427084694764,0.21280822409510589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02388338089028194,0,0,0,0,0,0,0.018598366488950198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10049214119023821,0,0.04231499291602935,0,0.06087464059496988,0,0,0.039537624811067436,0.05970464776831346,0,0.03984242318233526,0,0,0,0,0,cephalosporin;penam
OXA-235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04087752190321765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10677449155177275,0,0,0,0.14422872624349894,0,0,0,0,0,0,0.40877521903217656,0.01864525283573721,0,0,0,0,0,0,0,0,0,0,0.11361047709612122,0,0,0.43734277905610486,0,0.018720868389604853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02862386552336368,0,0,0,0,0,0,0,0,0,0.11508287178529987,0,0,0,0,0,0,0,cephalosporin;penam
OXA-237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02135489831035455,0,0,0,0.05769149049739958,0,0,0,0,0,0,0.12263256570965296,0,0,0,0,0,0,0,0,0,0,0,0.022722095419224243,0,0,0.046036082005905775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-240,0,0,0,0,0,0,0,0,0,0,0,0,0.6890127257062606,0,0.8225885931410445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2044667819178797,0.013179185589834302,0.01931348365965922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778814094224346,0,1.3117647803969081,0,1.034868890114487,0,0,0,0.01990154925610449,0,0,0,0,0,0,0,cephalosporin;penam
OXA-246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019346202190464172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-256,0,0,0,0,0,0,0,0,0,1.6039277627891744,0,0.043172102639197664,4.289659872945444,0,6.123715082272253,0,0.023102125850005747,0,0,0.4297193563868697,0,0.19244846756580755,0,0,0,0,0,0,0,0,2.310474635672039,0.06589592794917151,0.01931348365965922,0.2250262580180897,0.784664010668531,0.8318866941899588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04776676178056388,0,0,0,0,0,0.03627546986366808,0.037196732977900396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13251795719744353,0,0.3563994083209794,0,5.326083483082646,0.017603005823815684,10.324858271511154,0,11.05889304141948,0,0,0.6721396217881466,0.27862168958546285,0.07374617553174034,0.17929090432050868,0.10078558278825145,0,0,0,0,cephalosporin;penam
OXA-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022263793831452782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-274,0,0,0,0,0,0,0,0,0,0.018744553618115244,0,0,0,0,0.08651979666884853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012475670344825355,0.018282514781029723,0,0.020075081931117567,0.018313486771044375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017169528440810867,0.017605571124771364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2508880897830604,0,0.42171816109155036,0,0,0,0,0,0,0,0,0.18713537721964305,0,0,0.1508624137580239,0,0,0,0,0,cephalosporin;penam
OXA-275,0,0,0,0,0,0,0,0,0,0.018744553618115244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1254440448915302,0,0.056229088145540035,0,0.07134584401228655,0,0,0,0.09604184103358236,0,0,0.037427075443928606,0,0,0.037715603439505974,0,0,0,0,0,cephalosporin;penam
OXA-276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1635100876128706,0,0,0,0,0,0,0,0,0,0,0,0.022722095419224243,0,0,0.16112628702067022,0,0.018720868389604853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057541435892649935,0,0,0,0,0,0,0,cephalosporin;penam
OXA-277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1635100876128706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046036082005905775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5338724577588638,0,0,0,1.0384468289531923,0,0,0,0,0,0,0.3883364580805677,0.01864525283573721,0,0,0,0,0,0,0,0,0,0,0.022722095419224243,0,0,0.27621649203543464,0,0.03744173677920971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02862386552336368,0,0,0,0,0,0,0,0,0,0.09590239315441655,0,0,0,0,0,0,0,cephalosporin;penam
OXA-279,0,0,0,0,0,0,0,0,0,0,0,0,0.0423811735548307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028535575944950327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05663216404622492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02029154686498996,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03824366618088705,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-281,0,0,0,1.376856690802092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06001702786951043,0,0,0.5789196889245983,0,1.0956463562373655,0,0,0,0,0,0,0,0,2.341377737899198,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3063290175182987,0,0,0,3.836484118077086,0,0,0,0,0,0,0.3270201752257412,0.01864525283573721,0,0,0,0,0,0,0,0,0,0,0.18177676335379395,0,0,1.3120283371683152,0,0.29953389423367766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34348638628036415,0,0,0,0,0,0,0,0,0.5715765325947793,0.01918047863088331,0,0,0,0,0,0,0,cephalosporin;penam
OXA-283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23490388141390006,0,0,0,0.05769149049739958,0,0,0,0,0,0,0.020438760951608827,0,0,0,0,0,0,0,0,0,0,0,0.022722095419224243,0,0,0.09207216401181155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02862386552336368,0,0,0,0,0,0,0,0,0.07621020434597058,0,0,0,0,0,0,0,0,cephalosporin;penam
OXA-284,0,0,0,0,0,0,0,0,0,0,0,0,0.08568367696954902,0,0.0440435921448305,0,0,0,0,0,0,0,0,0.0427097966207091,0,0,0,0.05769149049739958,0,0,0,0,0,0,0.04087752190321765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046036082005905775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638582909683333,0,0,0,0.048425560790948126,0,0,0,0,0,0,0.03810510217298529,0.03836095726176662,0,0.01919942856250214,0,0,0,0,0,cephalosporin;penam
